point_index,x,y,z,abs_E,abs_H
1449,-1.500000e-01,3.750000e-01,1.000000e-01,1.638451e+02,2.306179e-01
1450,-1.250000e-01,3.750000e-01,1.000000e-01,1.671030e+02,2.436018e-01
1451,-1.000000e-01,3.750000e-01,1.000000e-01,1.703294e+02,2.565064e-01
1452,-7.500000e-02,3.750000e-01,1.000000e-01,1.735212e+02,2.693228e-01
1453,-5.000000e-02,3.750000e-01,1.000000e-01,1.766757e+02,2.820420e-01
1454,-2.500000e-02,3.750000e-01,1.000000e-01,1.797900e+02,2.946546e-01
1455,0.000000e+00,3.750000e-01,1.000000e-01,1.828614e+02,3.071510e-01
1456,2.500000e-02,3.750000e-01,1.000000e-01,1.858874e+02,3.195214e-01
1457,5.000000e-02,3.750000e-01,1.000000e-01,1.888656e+02,3.317560e-01
1458,7.500000e-02,3.750000e-01,1.000000e-01,1.917936e+02,3.438444e-01
1459,1.000000e-01,3.750000e-01,1.000000e-01,1.946688e+02,3.557764e-01
1460,1.250000e-01,3.750000e-01,1.000000e-01,1.974889e+02,3.675414e-01
1461,1.500000e-01,3.750000e-01,1.000000e-01,2.002515e+02,3.791286e-01
1462,1.750000e-01,3.750000e-01,1.000000e-01,2.029541e+02,3.905272e-01
1463,2.000000e-01,3.750000e-01,1.000000e-01,2.055943e+02,4.017260e-01
1464,2.250000e-01,3.750000e-01,1.000000e-01,2.081694e+02,4.127139e-01
1465,2.500000e-01,3.750000e-01,1.000000e-01,2.106770e+02,4.234796e-01
1466,2.750000e-01,3.750000e-01,1.000000e-01,2.131144e+02,4.340115e-01
1467,3.000000e-01,3.750000e-01,1.000000e-01,2.154788e+02,4.442981e-01
1468,3.250000e-01,3.750000e-01,1.000000e-01,2.177675e+02,4.543277e-01
1469,3.500000e-01,3.750000e-01,1.000000e-01,2.199774e+02,4.640886e-01
1470,3.750000e-01,3.750000e-01,1.000000e-01,2.221058e+02,4.735691e-01
1471,4.000000e-01,3.750000e-01,1.000000e-01,2.241494e+02,4.827572e-01
1472,4.250000e-01,3.750000e-01,1.000000e-01,2.261053e+02,4.916411e-01
1473,4.500000e-01,3.750000e-01,1.000000e-01,2.279701e+02,5.002090e-01
1474,4.750000e-01,3.750000e-01,1.000000e-01,2.297405e+02,5.084491e-01
1475,5.000000e-01,3.750000e-01,1.000000e-01,2.314133e+02,5.163495e-01
1476,-5.000000e-01,4.000000e-01,1.000000e-01,1.157779e+02,4.367301e-02
1477,-4.750000e-01,4.000000e-01,1.000000e-01,1.189975e+02,5.701977e-02
1478,-4.500000e-01,4.000000e-01,1.000000e-01,1.222825e+02,7.038919e-02
1479,-4.250000e-01,4.000000e-01,1.000000e-01,1.256207e+02,8.377497e-02
1480,-4.000000e-01,4.000000e-01,1.000000e-01,1.290013e+02,9.717062e-02
1481,-3.750000e-01,4.000000e-01,1.000000e-01,1.324141e+02,1.105695e-01
1482,-3.500000e-01,4.000000e-01,1.000000e-01,1.358501e+02,1.239647e-01
1483,-3.250000e-01,4.000000e-01,1.000000e-01,1.393013e+02,1.373492e-01
1484,-3.000000e-01,4.000000e-01,1.000000e-01,1.427601e+02,1.507157e-01
1485,-2.750000e-01,4.000000e-01,1.000000e-01,1.462201e+02,1.640569e-01
1486,-2.500000e-01,4.000000e-01,1.000000e-01,1.496749e+02,1.773650e-01
1487,-2.250000e-01,4.000000e-01,1.000000e-01,1.531192e+02,1.906322e-01
1488,-2.000000e-01,4.000000e-01,1.000000e-01,1.565480e+02,2.038503e-01
1489,-1.750000e-01,4.000000e-01,1.000000e-01,1.599564e+02,2.170112e-01
1490,-1.500000e-01,4.000000e-01,1.000000e-01,1.633405e+02,2.301063e-01
1491,-1.250000e-01,4.000000e-01,1.000000e-01,1.666961e+02,2.431269e-01
1492,-1.000000e-01,4.000000e-01,1.000000e-01,1.700196e+02,2.560640e-01
1493,-7.500000e-02,4.000000e-01,1.000000e-01,1.733077e+02,2.689086e-01
1494,-5.000000e-02,4.000000e-01,1.000000e-01,1.765570e+02,2.816511e-01
1495,-2.500000e-02,4.000000e-01,1.000000e-01,1.797645e+02,2.942821e-01
1496,0.000000e+00,4.000000e-01,1.000000e-01,1.829272e+02,3.067919e-01
1497,2.500000e-02,4.000000e-01,1.000000e-01,1.860424e+02,3.191703e-01
1498,5.000000e-02,4.000000e-01,1.000000e-01,1.891072e+02,3.314073e-01
1499,7.500000e-02,4.000000e-01,1.000000e-01,1.921190e+02,3.434925e-01
1500,1.000000e-01,4.000000e-01,1.000000e-01,1.950751e+02,3.554154e-01
1501,1.250000e-01,4.000000e-01,1.000000e-01,1.979728e+02,3.671652e-01
1502,1.500000e-01,4.000000e-01,1.000000e-01,2.008096e+02,3.787311e-01
1503,1.750000e-01,4.000000e-01,1.000000e-01,2.035828e+02,3.901021e-01
1504,2.000000e-01,4.000000e-01,1.000000e-01,2.062896e+02,4.012669e-01
1505,2.250000e-01,4.000000e-01,1.000000e-01,2.089275e+02,4.122144e-01
1506,2.500000e-01,4.000000e-01,1.000000e-01,2.114936e+02,4.229331e-01
1507,2.750000e-01,4.000000e-01,1.000000e-01,2.139851e+02,4.334114e-01
1508,3.000000e-01,4.000000e-01,1.000000e-01,2.163993e+02,4.436378e-01
1509,3.250000e-01,4.000000e-01,1.000000e-01,2.187331e+02,4.536007e-01
1510,3.500000e-01,4.000000e-01,1.000000e-01,2.209837e+02,4.632882e-01
1511,3.750000e-01,4.000000e-01,1.000000e-01,2.231479e+02,4.726885e-01
1512,4.000000e-01,4.000000e-01,1.000000e-01,2.252227e+02,4.817900e-01
1513,4.250000e-01,4.000000e-01,1.000000e-01,2.272049e+02,4.905807e-01
1514,4.500000e-01,4.000000e-01,1.000000e-01,2.290913e+02,4.990490e-01
1515,4.750000e-01,4.000000e-01,1.000000e-01,2.308786e+02,5.071830e-01
1516,5.000000e-01,4.000000e-01,1.000000e-01,2.325634e+02,5.149711e-01
1517,-5.000000e-01,4.250000e-01,1.000000e-01,1.141213e+02,4.275936e-02
1518,-4.750000e-01,4.250000e-01,1.000000e-01,1.174047e+02,5.616853e-02
1519,-4.500000e-01,4.250000e-01,1.000000e-01,1.207598e+02,6.959988e-02
1520,-4.250000e-01,4.250000e-01,1.000000e-01,1.241738e+02,8.304678e-02
1521,-4.000000e-01,4.250000e-01,1.000000e-01,1.276347e+02,9.650243e-02
1522,-3.750000e-01,4.250000e-01,1.000000e-01,1.311321e+02,1.099598e-01
1523,-3.500000e-01,4.250000e-01,1.000000e-01,1.346561e+02,1.234118e-01
1524,-3.250000e-01,4.250000e-01,1.000000e-01,1.381981e+02,1.368510e-01
1525,-3.000000e-01,4.250000e-01,1.000000e-01,1.417502e+02,1.502699e-01
1526,-2.750000e-01,4.250000e-01,1.000000e-01,1.453051e+02,1.636606e-01
1527,-2.500000e-01,4.250000e-01,1.000000e-01,1.488563e+02,1.770153e-01
1528,-2.250000e-01,4.250000e-01,1.000000e-01,1.523979e+02,1.903258e-01
1529,-2.000000e-01,4.250000e-01,1.000000e-01,1.559244e+02,2.035836e-01
1530,-1.750000e-01,4.250000e-01,1.000000e-01,1.594308e+02,2.167803e-01
1531,-1.500000e-01,4.250000e-01,1.000000e-01,1.629124e+02,2.299071e-01
1532,-1.250000e-01,4.250000e-01,1.000000e-01,1.663650e+02,2.429549e-01
1533,-1.000000e-01,4.250000e-01,1.000000e-01,1.697846e+02,2.559146e-01
1534,-7.500000e-02,4.250000e-01,1.000000e-01,1.731674e+02,2.687767e-01
1535,-5.000000e-02,4.250000e-01,1.000000e-01,1.765098e+02,2.815318e-01
1536,-2.500000e-02,4.250000e-01,1.000000e-01,1.798086e+02,2.941699e-01
1537,0.000000e+00,4.250000e-01,1.000000e-01,1.830604e+02,3.066812e-01
1538,2.500000e-02,4.250000e-01,1.000000e-01,1.862621e+02,3.190554e-01
1539,5.000000e-02,4.250000e-01,1.000000e-01,1.894109e+02,3.312822e-01
1540,7.500000e-02,4.250000e-01,1.000000e-01,1.925036e+02,3.433511e-01
1541,1.000000e-01,4.250000e-01,1.000000e-01,1.955375e+02,3.552514e-01
1542,1.250000e-01,4.250000e-01,1.000000e-01,1.985097e+02,3.669723e-01
1543,1.500000e-01,4.250000e-01,1.000000e-01,2.014172e+02,3.785027e-01
1544,1.750000e-01,4.250000e-01,1.000000e-01,2.042574e+02,3.898316e-01
1545,2.000000e-01,4.250000e-01,1.000000e-01,2.070274e+02,4.009476e-01
1546,2.250000e-01,4.250000e-01,1.000000e-01,2.097242e+02,4.118394e-01
1547,2.500000e-01,4.250000e-01,1.000000e-01,2.123451e+02,4.224956e-01
1548,2.750000e-01,4.250000e-01,1.000000e-01,2.148871e+02,4.329046e-01
1549,3.000000e-01,4.250000e-01,1.000000e-01,2.173472e+02,4.430548e-01
1550,3.250000e-01,4.250000e-01,1.000000e-01,2.197225e+02,4.529345e-01
1551,3.500000e-01,4.250000e-01,1.000000e-01,2.220099e+02,4.625319e-01
1552,3.750000e-01,4.250000e-01,1.000000e-01,2.242063e+02,4.718354e-01
1553,4.000000e-01,4.250000e-01,1.000000e-01,2.263086e+02,4.808332e-01
1554,4.250000e-01,4.250000e-01,1.000000e-01,2.283136e+02,4.895135e-01
1555,4.500000e-01,4.250000e-01,1.000000e-01,2.302180e+02,4.978647e-01
1556,4.750000e-01,4.250000e-01,1.000000e-01,2.320187e+02,5.058752e-01
1557,5.000000e-01,4.250000e-01,1.000000e-01,2.337123e+02,5.135333e-01
1558,-5.000000e-01,4.500000e-01,1.000000e-01,1.125159e+02,4.223470e-02
1559,-4.750000e-01,4.500000e-01,1.000000e-01,1.158682e+02,5.570400e-02
1560,-4.500000e-01,4.500000e-01,1.000000e-01,1.192983e+02,6.919449e-02
1561,-4.250000e-01,4.500000e-01,1.000000e-01,1.227921e+02,8.269921e-02
1562,-4.000000e-01,4.500000e-01,1.000000e-01,1.263373e+02,9.621103e-02
1563,-3.750000e-01,4.500000e-01,1.000000e-01,1.299225e+02,1.097226e-01
1564,-3.500000e-01,4.500000e-01,1.000000e-01,1.335373e+02,1.232266e-01
1565,-3.250000e-01,4.500000e-01,1.000000e-01,1.371725e+02,1.367151e-01
1566,-3.000000e-01,4.500000e-01,1.000000e-01,1.408196e+02,1.501804e-01
1567,-2.750000e-01,4.500000e-01,1.000000e-01,1.444709e+02,1.636143e-01
1568,-2.500000e-01,4.500000e-01,1.000000e-01,1.481195e+02,1.770087e-01
1569,-2.250000e-01,4.500000e-01,1.000000e-01,1.517589e+02,1.903550e-01
1570,-2.000000e-01,4.500000e-01,1.000000e-01,1.553833e+02,2.036447e-01
1571,-1.750000e-01,4.500000e-01,1.000000e-01,1.589873e+02,2.168688e-01
1572,-1.500000e-01,4.500000e-01,1.000000e-01,1.625659e+02,2.300183e-01
1573,-1.250000e-01,4.500000e-01,1.000000e-01,1.661145e+02,2.430840e-01
1574,-1.000000e-01,4.500000e-01,1.000000e-01,1.696287e+02,2.560564e-01
1575,-7.500000e-02,4.500000e-01,1.000000e-01,1.731045e+02,2.689259e-01
1576,-5.000000e-02,4.500000e-01,1.000000e-01,1.765382e+02,2.816827e-01
1577,-2.500000e-02,4.500000e-01,1.000000e-01,1.799259e+02,2.943168e-01
1578,0.000000e+00,4.500000e-01,1.000000e-01,1.832643e+02,3.068180e-01
1579,2.500000e-02,4.500000e-01,1.000000e-01,1.865499e+02,3.191760e-01
1580,5.000000e-02,4.500000e-01,1.000000e-01,1.897796e+02,3.313802e-01
1581,7.500000e-02,4.500000e-01,1.000000e-01,1.929502e+02,3.434200e-01
1582,1.000000e-01,4.500000e-01,1.000000e-01,1.960586e+02,3.552845e-01
1583,1.250000e-01,4.500000e-01,1.000000e-01,1.991017e+02,3.669628e-01
1584,1.500000e-01,4.500000e-01,1.000000e-01,2.020765e+02,3.784437e-01
1585,1.750000e-01,4.500000e-01,1.000000e-01,2.049801e+02,3.897161e-01
1586,2.000000e-01,4.500000e-01,1.000000e-01,2.078094e+02,4.007686e-01
1587,2.250000e-01,4.500000e-01,1.000000e-01,2.105614e+02,4.115898e-01
1588,2.500000e-01,4.500000e-01,1.000000e-01,2.132332e+02,4.221683e-01
1589,2.750000e-01,4.500000e-01,1.000000e-01,2.158217e+02,4.324923e-01
1590,3.000000e-01,4.500000e-01,1.000000e-01,2.183239e+02,4.425504e-01
1591,3.250000e-01,4.500000e-01,1.000000e-01,2.207367e+02,4.523308e-01
1592,3.500000e-01,4.500000e-01,1.000000e-01,2.230571e+02,4.618218e-01
1593,3.750000e-01,4.500000e-01,1.000000e-01,2.252818e+02,4.710118e-01
1594,4.000000e-01,4.500000e-01,1.000000e-01,2.274079e+02,4.798892e-01
1595,4.250000e-01,4.500000e-01,1.000000e-01,2.294319e+02,4.884421e-01
1596,4.500000e-01,4.500000e-01,1.000000e-01,2.313509e+02,4.966591e-01
1597,4.750000e-01,4.500000e-01,1.000000e-01,2.331615e+02,5.045287e-01
1598,5.000000e-01,4.500000e-01,1.000000e-01,2.348604e+02,5.120394e-01
1599,-5.000000e-01,4.750000e-01,1.000000e-01,1.109685e+02,4.209478e-02
1600,-4.750000e-01,4.750000e-01,1.000000e-01,1.143951e+02,5.562203e-02
1601,-4.500000e-01,4.750000e-01,1.000000e-01,1.179047e+02,6.916895e-02
1602,-4.250000e-01,4.750000e-01,1.000000e-01,1.214828e+02,8.272828e-02
1603,-4.000000e-01,4.750000e-01,1.000000e-01,1.251159e+02,9.629255e-02
1604,-3.750000e-01,4.750000e-01,1.000000e-01,1.287921e+02,1.098541e-01
1605,-3.500000e-01,4.750000e-01,1.000000e-01,1.325004e+02,1.234052e-01
1606,-3.250000e-01,4.750000e-01,1.000000e-01,1.362310e+02,1.369378e-01
1607,-3.000000e-01,4.750000e-01,1.000000e-01,1.399748e+02,1.504437e-01
1608,-2.750000e-01,4.750000e-01,1.000000e-01,1.437237e+02,1.639146e-01
1609,-2.500000e-01,4.750000e-01,1.000000e-01,1.474704e+02,1.773419e-01
1610,-2.250000e-01,4.750000e-01,1.000000e-01,1.512079e+02,1.907169e-01
1611,-2.000000e-01,4.750000e-01,1.000000e-01,1.549300e+02,2.040305e-01
1612,-1.750000e-01,4.750000e-01,1.000000e-01,1.586311e+02,2.172738e-01
1613,-1.500000e-01,4.750000e-01,1.000000e-01,1.623057e+02,2.304374e-01
1614,-1.250000e-01,4.750000e-01,1.000000e-01,1.659490e+02,2.435118e-01
1615,-1.000000e-01,4.750000e-01,1.000000e-01,1.695562e+02,2.564873e-01
1616,-7.500000e-02,4.750000e-01,1.000000e-01,1.731232e+02,2.693541e-01
1617,-5.000000e-02,4.750000e-01,1.000000e-01,1.766458e+02,2.821021e-01
1618,-2.500000e-02,4.750000e-01,1.000000e-01,1.801200e+02,2.947212e-01
1619,0.000000e+00,4.750000e-01,1.000000e-01,1.835422e+02,3.072009e-01
1620,2.500000e-02,4.750000e-01,1.000000e-01,1.869088e+02,3.195308e-01
1621,5.000000e-02,4.750000e-01,1.000000e-01,1.902163e+02,3.317001e-01
1622,7.500000e-02,4.750000e-01,1.000000e-01,1.934614e+02,3.436981e-01
1623,1.000000e-01,4.750000e-01,1.000000e-01,1.966407e+02,3.555138e-01
1624,1.250000e-01,4.750000e-01,1.000000e-01,1.997512e+02,3.671361e-01
1625,1.500000e-01,4.750000e-01,1.000000e-01,2.027895e+02,3.785538e-01
1626,1.750000e-01,4.750000e-01,1.000000e-01,2.057526e+02,3.897557e-01
1627,2.000000e-01,4.750000e-01,1.000000e-01,2.086373e+02,4.007303e-01
1628,2.250000e-01,4.750000e-01,1.000000e-01,2.114406e+02,4.114661e-01
1629,2.500000e-01,4.750000e-01,1.000000e-01,2.141593e+02,4.219517e-01
1630,2.750000e-01,4.750000e-01,1.000000e-01,2.167903e+02,4.321755e-01
1631,3.000000e-01,4.750000e-01,1.000000e-01,2.193305e+02,4.421258e-01
1632,3.250000e-01,4.750000e-01,1.000000e-01,2.217769e+02,4.517911e-01
1633,3.500000e-01,4.750000e-01,1.000000e-01,2.241262e+02,4.611597e-01
1634,3.750000e-01,4.750000e-01,1.000000e-01,2.263754e+02,4.702199e-01
1635,4.000000e-01,4.750000e-01,1.000000e-01,2.285213e+02,4.789602e-01
1636,4.250000e-01,4.750000e-01,1.000000e-01,2.305607e+02,4.873691e-01
1637,4.500000e-01,4.750000e-01,1.000000e-01,2.324904e+02,4.954351e-01
1638,4.750000e-01,4.750000e-01,1.000000e-01,2.343073e+02,5.031467e-01
1639,5.000000e-01,4.750000e-01,1.000000e-01,2.360081e+02,5.104929e-01
1640,-5.000000e-01,5.000000e-01,1.000000e-01,1.094865e+02,4.233460e-02
1641,-4.750000e-01,5.000000e-01,1.000000e-01,1.129925e+02,5.591769e-02
1642,-4.500000e-01,5.000000e-01,1.000000e-01,1.165866e+02,6.951844e-02
1643,-4.250000e-01,5.000000e-01,1.000000e-01,1.202530e+02,8.312925e-02
1644,-4.000000e-01,5.000000e-01,1.000000e-01,1.239777e+02,9.674234e-02
1645,-3.750000e-01,5.000000e-01,1.000000e-01,1.277480e+02,1.103498e-01
1646,-3.500000e-01,5.000000e-01,1.000000e-01,1.315523e+02,1.239434e-01
1647,-3.250000e-01,5.000000e-01,1.000000e-01,1.353802e+02,1.375149e-01
1648,-3.000000e-01,5.000000e-01,1.000000e-01,1.392222e+02,1.510559e-01
1649,-2.750000e-01,5.000000e-01,1.000000e-01,1.430696e+02,1.645575e-01
1650,-2.500000e-01,5.000000e-01,1.000000e-01,1.469148e+02,1.780111e-01
1651,-2.250000e-01,5.000000e-01,1.000000e-01,1.507504e+02,1.914076e-01
1652,-2.000000e-01,5.000000e-01,1.000000e-01,1.545699e+02,2.047377e-01
1653,-1.750000e-01,5.000000e-01,1.000000e-01,1.583671e+02,2.179921e-01
1654,-1.500000e-01,5.000000e-01,1.000000e-01,1.621366e+02,2.311612e-01
1655,-1.250000e-01,5.000000e-01,1.000000e-01,1.658730e+02,2.442353e-01
1656,-1.000000e-01,5.000000e-01,1.000000e-01,1.695714e+02,2.572044e-01
1657,-7.500000e-02,5.000000e-01,1.000000e-01,1.732273e+02,2.700586e-01
1658,-5.000000e-02,5.000000e-01,1.000000e-01,1.768364e+02,2.827875e-01
1659,-2.500000e-02,5.000000e-01,1.000000e-01,1.803944e+02,2.953807e-01
1660,0.000000e+00,5.000000e-01,1.000000e-01,1.838974e+02,3.078277e-01
1661,2.500000e-02,5.000000e-01,1.000000e-01,1.873417e+02,3.201179e-01
1662,5.000000e-02,5.000000e-01,1.000000e-01,1.907237e+02,3.322404e-01
1663,7.500000e-02,5.000000e-01,1.000000e-01,1.940397e+02,3.441842e-01
1664,1.000000e-01,5.000000e-01,1.000000e-01,1.972864e+02,3.559382e-01
1665,1.250000e-01,5.000000e-01,1.000000e-01,2.004603e+02,3.674914e-01
1666,1.500000e-01,5.000000e-01,1.000000e-01,2.035583e+02,3.788324e-01
1667,1.750000e-01,5.000000e-01,1.000000e-01,2.065769e+02,3.899498e-01
1668,2.000000e-01,5.000000e-01,1.000000e-01,2.095130e+02,4.008323e-01
1669,2.250000e-01,5.000000e-01,1.000000e-01,2.123633e+02,4.114683e-01
1670,2.500000e-01,5.000000e-01,1.000000e-01,2.151248e+02,4.218463e-01
1671,2.750000e-01,5.000000e-01,1.000000e-01,2.177942e+02,4.319548e-01
1672,3.000000e-01,5.000000e-01,1.000000e-01,2.203683e+02,4.417821e-01
1673,3.250000e-01,5.000000e-01,1.000000e-01,2.228441e+02,4.513166e-01
1674,3.500000e-01,5.000000e-01,1.000000e-01,2.252183e+02,4.605469e-01
1675,3.750000e-01,5.000000e-01,1.000000e-01,2.274879e+02,4.694613e-01
1676,4.000000e-01,5.000000e-01,1.000000e-01,2.296497e+02,4.780484e-01
1677,4.250000e-01,5.000000e-01,1.000000e-01,2.317005e+02,4.862967e-01
1678,4.500000e-01,5.000000e-01,1.000000e-01,2.336372e+02,4.941951e-01
1679,4.750000e-01,5.000000e-01,1.000000e-01,2.354567e+02,5.017322e-01
1680,5.000000e-01,5.000000e-01,1.000000e-01,2.371559e+02,5.088969e-01
